start_date_yyyymmdd,start_station_name,start_station_id,end_date_yyyymmdd,end_station_name,end_station_id,duration
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,Clay at Battery,41,190
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Market at 4th,76,566
2014-07-11,Embarcadero at Bryant,54,2014-07-11,Clay at Battery,41,439
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,Townsend at 7th,65,1391
2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,2014-07-11,Embarcadero at Folsom,51,803
2014-07-11,Redwood City Caltrain Station,22,2014-07-11,Mezes Park,83,228
2014-07-11,South Van Ness at Market,66,2014-07-11,Post at Kearny,47,821
2014-07-11,2nd at Folsom,62,2014-07-11,Washington at Kearny,46,669
2014-07-11,Powell at Post (Union Square),71,2014-07-11,Howard at 2nd,63,325
2014-07-11,Mechanics Plaza (Market at Battery),75,2014-07-11,Davis at Jackson,42,365
2014-07-11,Powell Street BART,39,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,426
2014-07-11,St James Park,13,2014-07-11,Arena Green / SAP Center,14,344
2014-07-11,Civic Center BART (7th at Market),72,2014-07-11,Clay at Battery,41,597
2014-07-11,Mechanics Plaza (Market at Battery),75,2014-07-11,Davis at Jackson,42,269
2014-07-11,Davis at Jackson,42,2014-07-11,Harry Bridges Plaza (Ferry Building),50,1278
2014-07-11,San Jose City Hall,10,2014-07-11,San Jose Diridon Caltrain Station,2,619
2014-07-11,Powell Street BART,39,2014-07-11,Market at Sansome,77,257
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,555
2014-07-11,Market at 10th,67,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,605
2014-07-11,San Jose Diridon Caltrain Station,2,2014-07-11,Santa Clara at Almaden,4,347
2014-07-11,Powell at Post (Union Square),71,2014-07-11,Mechanics Plaza (Market at Battery),75,284
2014-07-11,Golden Gate at Polk,59,2014-07-11,Embarcadero at Vallejo,48,775
2014-07-11,Harry Bridges Plaza (Ferry Building),50,2014-07-11,Embarcadero at Sansome,60,396
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Townsend at 7th,65,904
2014-07-11,Embarcadero at Bryant,54,2014-07-11,Embarcadero at Vallejo,48,534
2014-07-11,Embarcadero at Sansome,60,2014-07-11,Clay at Battery,41,342
2014-07-11,Harry Bridges Plaza (Ferry Building),50,2014-07-11,Townsend at 7th,65,995
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,2nd at South Park,64,403
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Broadway St at Battery St,82,723
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Townsend at 7th,65,733
2014-07-11,Commercial at Montgomery,45,2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,341
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Embarcadero at Folsom,51,488
2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,2014-07-11,5th at Howard,57,352
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Townsend at 7th,65,300
2014-07-11,Embarcadero at Bryant,54,2014-07-11,Embarcadero at Folsom,51,219
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Davis at Jackson,42,820
2014-07-11,2nd at Townsend,61,2014-07-11,Market at Sansome,77,447
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Grant Avenue at Columbus Avenue,73,743
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Broadway St at Battery St,82,818
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Clay at Battery,41,827
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Steuart at Market,74,631
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,Powell Street BART,39,548
2014-07-11,Steuart at Market,74,2014-07-11,Mechanics Plaza (Market at Battery),75,189
2014-07-11,San Antonio Shopping Center,31,2014-07-11,San Antonio Caltrain Station,29,225
2014-07-11,Park at Olive,38,2014-07-11,California Ave Caltrain Station,36,133
2014-07-11,2nd at Folsom,62,2014-07-11,Market at 4th,76,429
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Harry Bridges Plaza (Ferry Building),50,491
2014-07-11,5th at Howard,57,2014-07-11,Clay at Battery,41,470
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,504
2014-07-11,Harry Bridges Plaza (Ferry Building),50,2014-07-11,Embarcadero at Sansome,60,454
2014-07-11,2nd at Townsend,61,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,254
2014-07-11,Yerba Buena Center of the Arts (3rd @ Howard),68,2014-07-11,5th at Howard,57,183
2014-07-11,San Jose Civic Center,3,2014-07-11,San Jose Diridon Caltrain Station,2,361
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,881
2014-07-11,Harry Bridges Plaza (Ferry Building),50,2014-07-11,Embarcadero at Sansome,60,334
2014-07-11,Civic Center BART (7th at Market),72,2014-07-11,Townsend at 7th,65,436
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,Embarcadero at Folsom,51,536
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Davis at Jackson,42,900
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Broadway St at Battery St,82,613
2014-07-11,Castro Street and El Camino Real,32,2014-07-11,Mountain View Caltrain Station,28,255
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Mechanics Plaza (Market at Battery),75,806
2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,2014-07-11,Market at Sansome,77,808
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Davis at Jackson,42,679
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Broadway St at Battery St,82,640
2014-07-11,Harry Bridges Plaza (Ferry Building),50,2014-07-11,Townsend at 7th,65,806
2014-07-11,Arena Green / SAP Center,14,2014-07-11,San Jose Diridon Caltrain Station,2,27488
2014-07-11,Embarcadero at Bryant,54,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,425
2014-07-11,Embarcadero at Bryant,54,2014-07-11,Steuart at Market,74,370
2014-07-11,Harry Bridges Plaza (Ferry Building),50,2014-07-11,Embarcadero at Sansome,60,356
2014-07-11,2nd at South Park,64,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,268
2014-07-11,Harry Bridges Plaza (Ferry Building),50,2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,624
2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,789
2014-07-11,Beale at Market,56,2014-07-11,2nd at South Park,64,478
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Beale at Market,56,898
2014-07-11,Golden Gate at Polk,59,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,580
2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,2014-07-11,Market at Sansome,77,713
2014-07-11,San Jose Diridon Caltrain Station,2,2014-07-11,San Jose City Hall,10,797
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Golden Gate at Polk,59,815
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Spear at Folsom,49,555
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Steuart at Market,74,648
2014-07-11,Townsend at 7th,65,2014-07-11,Market at Sansome,77,914
2014-07-11,Mountain View Caltrain Station,28,2014-07-11,Mountain View City Hall,27,247
2014-07-11,Mountain View Caltrain Station,28,2014-07-11,Evelyn Park and Ride,30,226
2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,2014-07-11,5th at Howard,57,238
2014-07-11,Powell at Post (Union Square),71,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,669
2014-07-11,Steuart at Market,74,2014-07-11,Embarcadero at Sansome,60,347
2014-07-11,Townsend at 7th,65,2014-07-11,South Van Ness at Market,66,464
2014-07-11,Harry Bridges Plaza (Ferry Building),50,2014-07-11,Market at Sansome,77,396
2014-07-11,Embarcadero at Sansome,60,2014-07-11,Steuart at Market,74,376
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Commercial at Montgomery,45,344
2014-07-11,Evelyn Park and Ride,30,2014-07-11,Mountain View Caltrain Station,28,265
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Harry Bridges Plaza (Ferry Building),50,724
2014-07-11,2nd at Folsom,62,2014-07-11,Spear at Folsom,49,209
2014-07-11,San Francisco City Hall,58,2014-07-11,Market at 4th,76,433
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,Beale at Market,56,330
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,2nd at South Park,64,440
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,1025
2014-07-11,5th at Howard,57,2014-07-11,Commercial at Montgomery,45,409
2014-07-11,Golden Gate at Polk,59,2014-07-11,Market at Sansome,77,485
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,Embarcadero at Folsom,51,467
2014-07-11,Paseo de San Antonio,7,2014-07-11,San Jose Diridon Caltrain Station,2,432
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Embarcadero at Folsom,51,529
2014-07-11,Market at 4th,76,2014-07-11,Market at Sansome,77,213
2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,2014-07-11,Powell Street BART,39,672
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Steuart at Market,74,637
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Powell Street BART,39,535
2014-07-11,San Jose Diridon Caltrain Station,2,2014-07-11,San Pedro Square,6,429
2014-07-11,Mechanics Plaza (Market at Battery),75,2014-07-11,Embarcadero at Folsom,51,287
2014-07-11,Steuart at Market,74,2014-07-11,Broadway St at Battery St,82,1818
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,628
2014-07-11,South Van Ness at Market,66,2014-07-11,Embarcadero at Folsom,51,1042
2014-07-11,South Van Ness at Market,66,2014-07-11,2nd at South Park,64,1295
2014-07-11,SJSU - San Salvador at 9th,16,2014-07-11,San Jose Diridon Caltrain Station,2,586
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Mechanics Plaza (Market at Battery),75,598
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Spear at Folsom,49,762
2014-07-11,SJSU - San Salvador at 9th,16,2014-07-11,San Jose Diridon Caltrain Station,2,606
2014-07-11,Civic Center BART (7th at Market),72,2014-07-11,Townsend at 7th,65,345
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Steuart at Market,74,555
2014-07-11,San Jose Diridon Caltrain Station,2,2014-07-11,MLK Library,11,601
2014-07-11,San Jose Diridon Caltrain Station,2,2014-07-11,San Pedro Square,6,492
2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,2014-07-11,Howard at 2nd,63,347
2014-07-11,San Francisco City Hall,58,2014-07-11,Steuart at Market,74,690
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,Market at Sansome,77,294
2014-07-11,2nd at Townsend,61,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,169
2014-07-11,Ryland Park,84,2014-07-11,San Jose Diridon Caltrain Station,2,643
2014-07-11,Beale at Market,56,2014-07-11,Spear at Folsom,49,285
2014-07-11,Market at 10th,67,2014-07-11,Market at 4th,76,384
2014-07-11,Civic Center BART (7th at Market),72,2014-07-11,South Van Ness at Market,66,285
2014-07-11,Broadway St at Battery St,82,2014-07-11,Clay at Battery,41,179
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Civic Center BART (7th at Market),72,498
2014-07-11,Castro Street and El Camino Real,32,2014-07-11,Castro Street and El Camino Real,32,1252
2014-07-11,Harry Bridges Plaza (Ferry Building),50,2014-07-11,Townsend at 7th,65,1020
2014-07-11,Civic Center BART (7th at Market),72,2014-07-11,Market at Sansome,77,494
2014-07-11,Harry Bridges Plaza (Ferry Building),50,2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,666
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Townsend at 7th,65,677
2014-07-11,Japantown,9,2014-07-11,San Jose Diridon Caltrain Station,2,751
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Embarcadero at Folsom,51,482
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Clay at Battery,41,263
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,592
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Steuart at Market,74,693
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Market at Sansome,77,458
2014-07-11,2nd at South Park,64,2014-07-11,2nd at Folsom,62,120
2014-07-11,Davis at Jackson,42,2014-07-11,Mechanics Plaza (Market at Battery),75,192
2014-07-11,Ryland Park,84,2014-07-11,San Jose Diridon Caltrain Station,2,607
2014-07-11,Powell at Post (Union Square),71,2014-07-11,Beale at Market,56,241
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Market at 4th,76,583
2014-07-11,Ryland Park,84,2014-07-11,Ryland Park,84,295
2014-07-11,Embarcadero at Folsom,51,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,615
2014-07-11,Beale at Market,56,2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,115
2014-07-11,2nd at Townsend,61,2014-07-11,Beale at Market,56,542
2014-07-11,Civic Center BART (7th at Market),72,2014-07-11,Townsend at 7th,65,462
2014-07-11,Embarcadero at Sansome,60,2014-07-11,Commercial at Montgomery,45,392
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Embarcadero at Sansome,60,1082
2014-07-11,Yerba Buena Center of the Arts (3rd @ Howard),68,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,263
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,South Van Ness at Market,66,809
2014-07-11,Townsend at 7th,65,2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,209
2014-07-11,Spear at Folsom,49,2014-07-11,Commercial at Montgomery,45,458
2014-07-11,Embarcadero at Sansome,60,2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,430
2014-07-11,Davis at Jackson,42,2014-07-11,Commercial at Montgomery,45,222
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,1086
2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,2014-07-11,Market at 10th,67,986
2014-07-11,Steuart at Market,74,2014-07-11,Market at 10th,67,836
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Market at 4th,76,386
2014-07-11,Civic Center BART (7th at Market),72,2014-07-11,Townsend at 7th,65,495
2014-07-11,California Ave Caltrain Station,36,2014-07-11,Palo Alto Caltrain Station,34,892
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Embarcadero at Folsom,51,476
2014-07-11,Market at 10th,67,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,615
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Embarcadero at Folsom,51,662
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Embarcadero at Folsom,51,546
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,659
2014-07-11,Powell at Post (Union Square),71,2014-07-11,Harry Bridges Plaza (Ferry Building),50,308
2014-07-11,Castro Street and El Camino Real,32,2014-07-11,Mountain View Caltrain Station,28,283
2014-07-11,2nd at Townsend,61,2014-07-11,San Francisco Caltrain 2 (330 Townsend),69,246
2014-07-11,Powell Street BART,39,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,422
2014-07-11,Embarcadero at Sansome,60,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,1579
2014-07-11,Harry Bridges Plaza (Ferry Building),50,2014-07-11,Market at Sansome,77,285
2014-07-11,2nd at Folsom,62,2014-07-11,Howard at 2nd,63,1470
2014-07-11,Temporary Transbay Terminal (Howard at Beale),55,2014-07-11,Howard at 2nd,63,180
2014-07-11,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,Clay at Battery,41,756
2014-07-11,Mechanics Plaza (Market at Battery),75,2014-07-11,Powell Street BART,39,344
2014-07-11,2nd at Folsom,62,2014-07-11,Market at Sansome,77,178
2014-07-11,Embarcadero at Bryant,54,2014-07-11,Embarcadero at Sansome,60,611
2014-07-11,Grant Avenue at Columbus Avenue,73,2014-07-11,Market at Sansome,77,269
2014-07-11,Market at 4th,76,2014-07-11,Grant Avenue at Columbus Avenue,73,449
2014-07-10,Mountain View Caltrain Station,28,2014-07-11,Castro Street and El Camino Real,32,358
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-11,San Francisco Caltrain (Townsend at 4th),70,1034
2014-07-10,South Van Ness at Market,66,2014-07-10,Post at Kearny,47,666
2014-07-10,Commercial at Montgomery,45,2014-07-10,Market at Sansome,77,145
2014-07-10,Embarcadero at Sansome,60,2014-07-10,Harry Bridges Plaza (Ferry Building),50,474
2014-07-10,Post at Kearny,47,2014-07-10,Market at 10th,67,793
2014-07-10,Embarcadero at Sansome,60,2014-07-10,Harry Bridges Plaza (Ferry Building),50,319
2014-07-10,Steuart at Market,74,2014-07-10,Embarcadero at Bryant,54,572
2014-07-10,Steuart at Market,74,2014-07-10,Embarcadero at Bryant,54,590
2014-07-10,South Van Ness at Market,66,2014-07-10,Townsend at 7th,65,531
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,Townsend at 7th,65,454
2014-07-10,Market at 10th,67,2014-07-10,Market at Sansome,77,728
2014-07-10,Commercial at Montgomery,45,2014-07-10,2nd at Folsom,62,336
2014-07-10,San Antonio Shopping Center,31,2014-07-10,Rengstorff Avenue / California Street,33,229
2014-07-10,Market at Sansome,77,2014-07-10,South Van Ness at Market,66,733
2014-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,2014-07-10,South Van Ness at Market,66,695
2014-07-10,Spear at Folsom,49,2014-07-10,Embarcadero at Bryant,54,127
2014-07-10,Spear at Folsom,49,2014-07-10,Embarcadero at Bryant,54,145
2014-07-10,Market at 10th,67,2014-07-10,Powell Street BART,39,239
2014-07-10,Market at 10th,67,2014-07-10,Market at 4th,76,367
2014-07-10,Embarcadero at Sansome,60,2014-07-10,Embarcadero at Folsom,51,3443
2014-07-10,Market at 4th,76,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,407
2014-07-10,Davis at Jackson,42,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,719
2014-07-10,Market at Sansome,77,2014-07-10,Civic Center BART (7th at Market),72,397
2014-07-10,Embarcadero at Folsom,51,2014-07-10,Embarcadero at Bryant,54,149
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,5th at Howard,57,361
2014-07-10,Market at Sansome,77,2014-07-10,South Van Ness at Market,66,667
2014-07-10,Powell at Post (Union Square),71,2014-07-10,Embarcadero at Sansome,60,719
2014-07-10,Market at 10th,67,2014-07-10,Townsend at 7th,65,448
2014-07-10,Golden Gate at Polk,59,2014-07-10,Embarcadero at Bryant,54,971
2014-07-10,Embarcadero at Sansome,60,2014-07-10,Powell at Post (Union Square),71,1751
2014-07-10,Townsend at 7th,65,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,270
2014-07-10,Beale at Market,56,2014-07-10,Embarcadero at Sansome,60,574
2014-07-10,Davis at Jackson,42,2014-07-10,Embarcadero at Bryant,54,609
2014-07-10,Market at 10th,67,2014-07-10,Washington at Kearny,46,857
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,Market at Sansome,77,474
2014-07-10,5th at Howard,57,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,297
2014-07-10,Rengstorff Avenue / California Street,33,2014-07-10,San Antonio Shopping Center,31,390
2014-07-10,Yerba Buena Center of the Arts (3rd @ Howard),68,2014-07-10,5th at Howard,57,131
2014-07-10,San Jose City Hall,10,2014-07-10,San Salvador at 1st,8,710
2014-07-10,Market at Sansome,77,2014-07-10,Davis at Jackson,42,423
2014-07-10,Embarcadero at Folsom,51,2014-07-10,Beale at Market,56,216
2014-07-10,Clay at Battery,41,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,932
2014-07-10,Market at 4th,76,2014-07-10,Market at 10th,67,721
2014-07-10,Market at Sansome,77,2014-07-10,Grant Avenue at Columbus Avenue,73,466
2014-07-10,Embarcadero at Bryant,54,2014-07-10,Steuart at Market,74,391
2014-07-10,2nd at Folsom,62,2014-07-10,Civic Center BART (7th at Market),72,779
2014-07-10,Townsend at 7th,65,2014-07-10,Townsend at 7th,65,1489
2014-07-10,Embarcadero at Folsom,51,2014-07-10,Embarcadero at Sansome,60,715
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Townsend at 7th,65,250
2014-07-10,St James Park,13,2014-07-10,SJSU 4th at San Carlos,12,324
2014-07-10,Market at 10th,67,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,571
2014-07-10,Broadway St at Battery St,82,2014-07-10,Beale at Market,56,268
2014-07-10,Howard at 2nd,63,2014-07-10,Steuart at Market,74,384
2014-07-10,Market at 10th,67,2014-07-10,2nd at South Park,64,993
2014-07-10,Steuart at Market,74,2014-07-10,Clay at Battery,41,258
2014-07-10,Embarcadero at Folsom,51,2014-07-10,Embarcadero at Sansome,60,2348
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Harry Bridges Plaza (Ferry Building),50,275
2014-07-10,Embarcadero at Folsom,51,2014-07-10,2nd at South Park,64,446
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,Davis at Jackson,42,750
2014-07-10,Townsend at 7th,65,2014-07-10,South Van Ness at Market,66,634
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Grant Avenue at Columbus Avenue,73,1379
2014-07-10,Townsend at 7th,65,2014-07-10,San Francisco Caltrain (Townsend at 4th),70,337
2014-07-10,2nd at South Park,64,2014-07-10,Market at Sansome,77,368
2014-07-10,San Jose Diridon Caltrain Station,2,2014-07-10,SJSU - San Salvador at 9th,16,517
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Spear at Folsom,49,537
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Powell Street BART,39,437
2014-07-10,San Jose Diridon Caltrain Station,2,2014-07-10,MLK Library,11,520
2014-07-10,Howard at 2nd,63,2014-07-10,Powell at Post (Union Square),71,604
2014-07-10,Embarcadero at Sansome,60,2014-07-10,Beale at Market,56,412
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Washington at Kearny,46,1074
2014-07-10,Market at 4th,76,2014-07-10,Market at 4th,76,845
2014-07-10,Civic Center BART (7th at Market),72,2014-07-10,Powell Street BART,39,206
2014-07-10,Paseo de San Antonio,7,2014-07-10,SJSU - San Salvador at 9th,16,323
2014-07-10,Redwood City Caltrain Station,22,2014-07-10,Mezes Park,83,336
2014-07-10,2nd at Townsend,61,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,240
2014-07-10,San Jose Diridon Caltrain Station,2,2014-07-10,MLK Library,11,464
2014-07-10,Embarcadero at Vallejo,48,2014-07-10,5th at Howard,57,773
2014-07-10,Embarcadero at Sansome,60,2014-07-10,Powell at Post (Union Square),71,918
2014-07-10,San Jose Diridon Caltrain Station,2,2014-07-10,Ryland Park,84,492
2014-07-10,South Van Ness at Market,66,2014-07-10,Civic Center BART (7th at Market),72,291
2014-07-10,Embarcadero at Vallejo,48,2014-07-10,Market at Sansome,77,411
2014-07-10,Powell Street BART,39,2014-07-10,Commercial at Montgomery,45,738
2014-07-10,Embarcadero at Sansome,60,2014-07-10,Steuart at Market,74,385
2014-07-10,Townsend at 7th,65,2014-07-10,Harry Bridges Plaza (Ferry Building),50,1010
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Embarcadero at Sansome,60,426
2014-07-10,Mountain View Caltrain Station,28,2014-07-10,Mountain View City Hall,27,267
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Harry Bridges Plaza (Ferry Building),50,631
2014-07-10,Market at Sansome,77,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,239
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Townsend at 7th,65,262
2014-07-10,Commercial at Montgomery,45,2014-07-10,Embarcadero at Folsom,51,406
2014-07-10,Park at Olive,38,2014-07-10,San Antonio Caltrain Station,29,893
2014-07-10,Powell Street BART,39,2014-07-10,Washington at Kearny,46,527
2014-07-10,Palo Alto Caltrain Station,34,2014-07-10,Cowper at University,37,248
2014-07-10,SJSU - San Salvador at 9th,16,2014-07-10,San Jose Diridon Caltrain Station,2,1146
2014-07-10,Broadway St at Battery St,82,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,388
2014-07-10,South Van Ness at Market,66,2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,902
2014-07-10,Mountain View Caltrain Station,28,2014-07-10,Evelyn Park and Ride,30,346
2014-07-10,Temporary Transbay Terminal (Howard at Beale),55,2014-07-10,Embarcadero at Sansome,60,639
2014-07-10,Arena Green / SAP Center,14,2014-07-10,Santa Clara County Civic Center,80,1455
2014-07-10,Arena Green / SAP Center,14,2014-07-10,Santa Clara County Civic Center,80,1535
2014-07-10,Clay at Battery,41,2014-07-10,Steuart at Market,74,292
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Market at 4th,76,686
2014-07-10,Embarcadero at Sansome,60,2014-07-10,Powell Street BART,39,771
2014-07-10,2nd at Townsend,61,2014-07-10,Harry Bridges Plaza (Ferry Building),50,456
2014-07-10,Davis at Jackson,42,2014-07-10,Davis at Jackson,42,728
2014-07-10,Market at 10th,67,2014-07-10,Post at Kearny,47,448
2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,2014-07-10,Powell Street BART,39,674
2014-07-10,Palo Alto Caltrain Station,34,2014-07-10,Park at Olive,38,725
2014-07-10,Market at 10th,67,2014-07-10,Harry Bridges Plaza (Ferry Building),50,754
2014-07-10,2nd at Folsom,62,2014-07-10,Market at Sansome,77,227
2014-07-10,Powell Street BART,39,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,433
2014-07-10,Howard at 2nd,63,2014-07-10,Harry Bridges Plaza (Ferry Building),50,407
2014-07-10,Powell Street BART,39,2014-07-10,San Francisco Caltrain 2 (330 Townsend),69,413
2014-07-10,Grant Avenue at Columbus Avenue,73,2014-07-10,Market at Sansome,77,534
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,2nd at South Park,64,276
2014-07-10,Arena Green / SAP Center,14,2014-07-10,Ryland Park,84,753
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Embarcadero at Bryant,54,404
2014-07-10,Harry Bridges Plaza (Ferry Building),50,2014-07-10,Embarcadero at Bryant,54,402
2014-07-10,San Francisco Caltrain (Townsend at 4th),70,2014-07-10,Washington at Kearny,46,1176
